Vendor_Name,Product_Name,Product_Category,Brand_Name,Number_0f_Unit_Sold,Sold_Dollar_Amount,Avg_Unit_Price_Sold_Amt,Reported_Date,Product_ID
no.az-ammatcmkeor,su8e-eiiigemngotsmcn9ap-e%tsrct%lnriig2hoahbeagrestc5st/atatmof5iaoepwttootrxeegsilngrydaa7i7sfae&acxemewtvp4nenrclnpgcnaygl2tuexhrei0umtgnprnam%ietrle1p5eao,pslpa|tunteHemeSlh,aodrFeactcJyk,23,423.48,18.41,2021-01-22 00:00:00,W120UKBP7N
arnotz-mamc.ekmoa,edensikegainetdiurnioyoanyuwsnfdrnvolcihielpmegntliygnhrteeaunesod'npfisnmnmbsyaidnrbemsiotiyee-msssdeiuerslsnmayiieegg'asmcssotd,K|tHioenehmc,ehasotesssEciLrnpr,27,458.46,16.98,2021-01-22 00:00:00,GPH0BB0OR0
ooiuPia-nmzrsoamtb3ps.cnc,ccnndseeeveelrmhprselpttuepdsfdeiiaotrtilptambuntbpnakrnaioryellooggeetnsaieuizebitg0sisseatmsdeoorsnayitpssrdo9t,etlhHa,AFKSR,8,527.92,65.99,2021-01-22 00:00:00,DJ0Q2N8R8B
makamonroame-zc.t,hppscr0rhoelirhWtiiaWCDleeeiamSFelaSSrgricd0sCrltoetfFsonaounnePtesa1to3PeeVdcoeiiebrGe0Ogaae.lsnieaish5potClubp1oadrfoths1llraenaarKGobMFerrzEpisCrosc-GeonwcnltVets&l,moetnhK|eHic,ebcKloel,16,399.84,24.99,2021-01-22 00:00:00,FB7120WM58
aaeom-amotrmznck.,cainnioltsavifcrablosoertrxshdrbeiiotyaerhiilnlip-bkmuodnhtanefindyedanoesebteregliwuegitgnm&siituenaytoleeaeit4sofnhrft8trenhnlnibntrs-amutgirswu,sSsneeel|HtlWuxlealah,KY-,13,106.6,8.2,2021-01-22 00:00:00,686C0V6ZZB
ocadmrtmoaec.izn-,rlrehoyttnepioifefrasdieiatoreoo)wbulgmedisnvpnihbae(nfrtevpddvedtstoplao+bteawbftayaorsp0mnsalntildch,ndyBiBg|dbea,amovoBby,30,599.7,19.99,2021-01-22 00:00:00,658089B3N7
onaktaemzo-m.cram,aomliaibiwilortpi1aosagldghnelgvfgadaiefacskyehemhlyqrhoppueetnluiklsrlinlkueaploimmlcoiultrslsoersisieanahtl5nmnm,ekioeyahtMpaPBiuas|lul|N,ebalg,2,11.9,5.95,2021-01-22 00:00:00,5RBZM0RR8P
mtnr.acoemaoz-mka,1eroklfc020aieaafx2noln6tfdmowwf2e2uo2gcckne-poe2e2rruwx-rrronpedipos)xopf8nreiti2bruca0apru0yxs2lrasstilet0nrmocekh5rt02ket(ertetn0mr,rilsuPtermrEnnconstIp|ieCkectro|,nUriwok,17,344.44,20.26,2021-01-22 00:00:00,BIBIT01Z4E
etona-.mkmazmoacr,hdurrpssnnsawoahehe&gouocpihnmscldpheglchleicnainleledaepireonaosiaotilwllhoydatncmoedelbfcfiptvollosterehnbbtrmedachicpfrba[khcvrde]icuairpordohdnetshenoperieinnmosl,CosnCleleesaPsh|,SARORT,598,14155.47,23.67,2021-01-22 00:00:00,07PBZDTR1D
aktz.cmmo-nomraea,)n1ot02pbcrtaita)keekkca0bi8(m9kf01prai1ackbgl4-npa0eangtrin(idccaaangiml,kIEpnltscCnnP|tceoreriuis|otrerm,Cnaon,23,1585.85,68.95,2021-01-22 00:00:00,0LQAJB8T0M
ntzeamacm-icood.r,teTuBcasalilruiBFMroTLerieo1eSofegoalaribiLpeuednnPduzlhnudaqrte,taFkto|nudMeapByeun|oiua,aiPO'aLlsrer,19,89.68,4.72,2021-01-22 00:00:00,0BTQ0K59B0
.zmtakm-ecooanrma,ym1adciteborzsatdthoiorbuawitboyszhw&hnkhobg0ase,kWs|hutaCsSre|eieyBnaa,atroskhdBBW&oy,4,75.96,18.99,2021-01-22 00:00:00,BCM1M3V0B8
rac-anema.zoomtkm,frokt2rsabdrrfert5rf-fluosaretho-bmua&sonneehcgeeonhtiefnroubed-eneirs-todermosartpsrloegeem1ooateioaloercldpl-rpeggeca,sipStosuPD|peegl,llBnmeSoesge,16,207.2,12.95,2021-01-22 00:00:00,DJ0Q2N8R8B
#NAME?,JltosstrMrrkfaniybpGaoatsrnryntimreCaSCaddtetb0oSern0CTbtiAoeddseirCadnPnnP1iiFtBootytrhdadtcKndrsrmiafo%ManreeoeiseenSl,gByBn|diaebd,mneAoBacmniaparyCyb,33,330.0,10.0,2021-01-22 00:00:00,Y198VBD078
ozrct-i.mcaoaemnd,larae-ssct)crestondlf4vkuyu(erb2tyiat7ae5ef5raollaocyl7(l0x/)re6msastr2reex-r8ssgieormeagtt,aPCslesehnlo|sCe,rOeBtotx,19,528.54,27.82,2021-01-22 00:00:00,PLQSB7VZV0
tkncmrema-maa.zoo,ebkaciyrocr3elbksll+rsoedifsett-tfax-urotrltstnolyrfoao6shhhoadtidootpry,|SlmigsestgsnWo|lhouCnena,6A1S0,3,50.91,16.97,2021-01-22 00:00:00,BR0CW68M37
koc-oarmtnaeazm.m,nsoesfalokaltlslahscpadynwtisgl.pgies.mlosiges4.eisuohkiiir,eeapyGotk|sLulMaiBps|u,kiik,9,80.91,8.99,2021-01-22 00:00:00,X2B0IQ40M0
.aor-zockeanmtmam,zoaaic&empebrhoswmlecseysmatrss&odrfpagpcmtocsg/moartlafeu0reslbmarooh/ofpaeiefoilarotgnmilninohf0wremssnepa…rpcen/grew1tnrk8iaolwwcdlcnpoisbeitseerteplietulnoenkaue,lWteopciCscruaEbrcesoet|nsm|m,NLIEAZNO,27,539.73,19.99,2021-01-22 00:00:00,98ZR04L4JB
k.ommamcnzeroa-at,"r'baoiaxoocmrl""prhflaunarstog((eiaek-kal2rnrnciea24reseldu'gfx3oolsdl)ipi""tlpbm4psn)bnnnr""gewfbk-eeie""snornugr",msoRue|Hg,suenAtpgR,14,417.9,29.85,2021-01-22 00:00:00,5BPB84L06M
emocno-aamtzr.dic,eiognrmni03menpceowoo5iilggenhdoizdtoggftrilewnl-nsirwlhmihuehhtt.z,kp|yeeBtauuMa,oteyBunaHtse,6,107.94,17.99,2021-01-22 00:00:00,2FYT4B08RP
sioaabioonn3zcr-pPu.scmmt,.bi5semldvneadcssupyiiadowpfiaetkbppeekhsdawydsii0lolir.amcarcscrk.sto,npre|otmSeHImomefetyav,oCircTreamk,5,80.89,16.18,2021-01-22 00:00:00,2054B65PN0
anzca.ommtemro-ak,sssuaaepidkasokj6iorb(oh'lboirtuw)dusbmshdoflhtjtsc,eauByt,jowiJaSo,4,16.08,4.02,2021-01-22 00:00:00,X0SN658NB4
okae-aczna.mtromm,"etcftrbvrvtadyraenemsasoiopdbnotrueoltsoteoaaanrcasaeszitaagiopw3aeellsrxefflryaesvr3oadaibir6prcn1eh2t""na""oatuagtsms""sn4csmcstrpdbsbtermbresdtnoellssxa",ag|idByeBbnd,moczMyo,5,64.95,12.99,2021-01-22 00:00:00,0TBQ8W52GQ
ontkmmze-craam.oa,w4C417a4d7elLeMMnll0HwPMa4s4tnbaTtfn7gM7B7c4nP)eornonelp2pecCm4arY4wcwt05oM4n1r55PmMFo7CnTrgeMr7Crl5k0eaidfkIl2dCreP-FaeolAjienknPC1dHdoMT4tMya22o4r7naetf4wfMreRoaoo(XAo,piueelontti||InmrcCrroEPcseknstr,rooCoelnT,31,1657.26,53.46,2021-01-22 00:00:00,23B0M50TMR
rom.sucam-pnoPni3boaizcts,tr0cxplrxcioeiapnbemaeterhnlcnroueudcfttoelneaybevdrelafhltnplkctscketh.rwdeemsnala-rtelueipiaelgeoohfehaoeriiethlntgnsmphzteaoimllbrisrreuwedmgsra&t6tisoepc,mlSeateHhnepustlp|,estHhrVolameni,40,898.8,22.47,2021-01-22 00:00:00,0M5BD5LY8Q
tzemmoaro-caan.mk,oaexrnvlaclmhedaehshcgiwi2ohrhqo0m2ebr)voovlcpfhpvhmsacsolu2ednoisyisfefeaudvhroprsnutct5esakticosoxtieaspolikdenwo0rhfasiotcsecidtl5/cr0cbacumoaeroi(onscwm0etcaltnuf,md|BoeHiedng,imFaHnyco,6,101.94,16.99,2021-01-22 00:00:00,B77BVBW360
a-coarzm.notamkem,losrnml6ctdac-gbumldknmubsck1skn'opa)ano(aauinna,Sreynrs|ckocaG,ocetdouPwtdrWsso,13,284.98,21.92,2021-01-22 00:00:00,1F0TB7NQYS
aro.kacae-mtomzmn,6rasbpgwen-slf&owsl-ya2rv-irat0clrstpasta-ib,ryycGea|Cdorn,SpPsTa-f-o,4,94.24,23.56,2021-01-22 00:00:00,5RBZM0RR8P
nmaoeat.-kcromamz,txbddaibcm'eonoaneosgezuo1brbkig)0att2aserrt(u2tinaltngstldy,aptlpem|utHlheSens,tB'rNuoteyauns,3,68.97,22.99,2021-01-22 00:00:00,M2G07F999B
zancmm.oe-atakmro,itnetnystmu-eelmiprbt0rsneuifearny)eciepadtdpsaeriasnarverdincu1ed1l(lttwfatibntdmdinmnevrsteeiicbbsfi,|cdeayrCynGor,eeDlreonyadhmiTpC,13,181.35,13.95,2021-01-22 00:00:00,0CHK71QYYB
a.aomte-kmcnamrzo,rmtmspllns-utusteherenpayslnbrerrmsis+eihrvattt&agudnhoeiaao0wergaagsbt5lutaasolleapnsaeebbplfalcnltne&iipuefsmeiualuirtunttpnnmsotsdwt,eiHdaRohCsmedellet|,ealXr,16,363.04,22.69,2021-01-22 00:00:00,10QSF5GBCW
ammz-taoenk.craom,ercborcrapcdasa-eehbeuzh2elann3mhcyplbadeldsophyanok,eoyGrrc,yHaBppllye,34,254.41,7.48,2021-01-22 00:00:00,M10XB3XRN7
momemrtackzao.na-,oooolrpiwpcbttenpfearooasaiwsottsgspitamrdnrtatpdltf-sdraiirsyooanphsvwlauseapdtbitanalteahlennasedosrcoenageornictnldeaetamrpnyogaok5fslhrnutig,agouGrnendrOtoi|d,tatyWesao,24,580.7,24.2,2021-01-22 00:00:00,0UJ0AHNIBN
czPpnmatbsicroo-u3nosim.a,i-tmpimosuahafreailrsoeieyadsapstieipgdtloochtgiideprafeotbuohptmneboerrrrgurtsetrpviaaptticonponateelnshhpipnccsbmsdsieei,elD|pPguopisStes,crtiobyeiHps,7,160.93,22.99,2021-01-22 00:00:00,H0MB2W815G
.zidaacocemmnt-ro,acplmryl+lubgcawntnttltle4dtlsmtoisbu0a--hbeenmftsnre19asiiiadfxpnpnpirodririgssr20i4b)t0tamtroe3oo3tmoptcauxeb1oeunteetweiporanooeo(ca4ra1aemuwhhtcmrraoogua2lrl,kNlrp|ts|CttocrosoniEgneiceremwu,TnnagolcheyodeT,15,673.33,44.89,2021-01-22 00:00:00,88B0MNBBPY
an-.krcoaztmommae,iliEiAegsteAAaTcrtrg)trSnnysnkMnSnnrlit&taVuWdcnSeu.rSeazoiniuiAonfiisruy2weort&iiatmicieernamiGgrikoioea-mrnfoFcmta&miltyzHBeFdCgif(letdPaneueHhTapidybeExr,e|ktsnBirSeataeu|TCenratmy,diSifeimkSpinl,27,322.65,11.95,2021-01-22 00:00:00,RXU0HQO30B
cn-z.aooeitdacrmm,gdgasbepoñslp-z2p.hasari.teonomóióaeab--earlgó-etarjadómrnpoeprtpagoeegojrdmsnnpmaan.redgdnohsiaiosdsestrloe0iraivr-ruaerpuaárertoo-ubeonodurn:2cruaádeelsrcdvkimtctt8i,eoimcecVreA||iCPssdasGeso,zreRa,3,110.97,36.99,2021-01-22 00:00:00,MW0B1EVZE1
t.zmoaokncmrame-a,eiystndlglcacsiewonlhsneihaaloteoolaeiwgchrdipre-vrsxsafbomeallrenmiireaoamotmeoejatnhnabaivaammltsoajaporrnnseophsuaaotuddsgiae,Mivitt|etereHaldlchnieneAa,aolMisHsicltep,26,258.7,9.95,2021-01-22 00:00:00,SW70NYPBY7
m.ao-mazcnemoaktr,gfeeesfmp®er2conoastsiltatp4eeakcehtauvscliaec-fnfccoer-,reyB|Gof|ecrfaeoCesregev,acfsEspeaeC,4,57.87,14.47,2021-01-22 00:00:00,8VYZN03BTN
mcnoc.oemia-tdzra,tedvisnyrctpoegegohsoiedotpilybrrfahl0rd-oohwsu4/,stoeSDpuegl|Pips,SdietPrrPmecpVFreuoiotmou,24,1439.76,59.99,2021-01-22 00:00:00,10QSF5GBCW
c-motzameo.ankmra,eonolufwoaneslumiotsoztrsrdptlorfgenvrifnodhnekegefaeuttyneod1aisrgosfbrmmhemmedemarwiitnntdoiritrinbdt&eeoeqsfdunecaolgorrs7ivigseywaig-tlhegemaedfdyngovoers,Hmoe,Kuidkc,22,251.56,11.43,2021-01-22 00:00:00,DB085B8PS2
omaezcknr.a-omamt,cdbo°bgtes0dr3ctndgdy2nurboltni1tnmiegyunt6dowllpgabfegfag-liaasrnrf-tkleeingnoliofiboneri（ldosisgsir2nwsorytriaoualdrycgdimnaegitsmmayht）hoohof-dieisbnlriltcs&tydfi0aaudg,toe|vsNoyylT,mSaGaVon,11,384.89,34.99,2021-01-22 00:00:00,H0MB2W815G
.zeoatkamcamm-nro,mscsarGFoiaipIs6eueltedcntFECtnlldtoeaoNnlplleilhmxelcyndoDhaugaRaoaTDanleowapslTeeWlnihirimtfuoeOFnHeorcan,ryueCBr&Panlsoetaae,uigchiFhisTnno,40,359.5,8.99,2021-01-22 00:00:00,90B42H1NQM
amorcm.nktoemaza-,eskrwbngeytlogfeeidsvaeieierele-lgewwuouidslolomrartljsepmlogtenelloepderfetgychileeaaiogtoinrlemaepiglrolkeefleguwsvsopnnnutn,i|ndoHBmdgee,asgeEhitL,30,1592.88,53.1,2021-01-22 00:00:00,B7ZH0BT9KJ
crozaaemidnmto-c.,i6-emueinualwyeb'kr/be8ktvdlocda4pshngaoo6po3ihlsrpan(c)dapuiekrnvrosog/tsnntylik0teha8lklsse,,,3,135.21,45.07,2021-01-23 00:00:00,BT025A0031
noktr-oeammz.maca,dpeepxiilakcautthehf/4o/e1castd4frrx6croghndp6biralfloe/tfofg6onmpe)itngndakir1aiiarioeosl(plridyaomcronboaoenlhnrxgmbhenbc6xcsc,rptseetrminluCs|Ecoco,DoeKnHaa,5,37.5,7.5,2021-01-23 00:00:00,BP7VG08HY1
ce-zoadmcimoat.nr,&eolabsutmtrlhfciteltordlesseietvgslcolnlkixtaytfraoadhnglrtslutmouhnwsclhceboaroederetyiaermyigéhhpailoucenuefduuhimg-godmoihir-etcnb,m|eigndeodHB,arhoLeemAuasyHl,3,260.07,86.69,2021-01-23 00:00:00,76SR70BVM8
ez.matma-caromonk,bl0gaiisxadoeraeaefaoet)(doloamv1msererpii)m0opaxolnsilpdn(licbbucmkswteknefilb4,ecIdiualrtildMsna|,kakg,22,455.18,20.69,2021-01-23 00:00:00,M2G07F999B
aacmooatmm.rne-kz,er)vtvdnilrstis9ewteinolbhlpicx(uorteeqleo9oqiityxipyfruioaegct-fedd0ltndmcsirbedagimvl30pwtdereihezgephweoo2beccurdoiosoheureroictcwfurcvcgsevtetlldo1r,dHm|eniegodB,KOANN,15,467.31,31.15,2021-01-23 00:00:00,WGW0AIMT1B
knmaa.ezmrtocmoa-,-fqaet-rvlslpe(feeofdkemscdsirnhpaetkeaoobygannhatvadeeriyraoiepuf-pacnoielrrsyioepiesetygrruaa-csr4tref)ondo2feeeezerabcu,ersxG|reoBgveMsric|eeay,ROUFIFRELEF,4,267.96,66.99,2021-01-23 00:00:00,LNR2PPB0M8
emd.m-catroizcoan,vsraoeinnllanet-eiefea0llfofcueecfpiu1aoaotssaclririeeita%mdidwemvssuoio0prlascacdyafsstaotcoorl&mccconlthgraorarr8aesclhbt,egfecByaCoeoe|vs|rrGfere,Illy,4,51.88,12.97,2021-01-23 00:00:00,HHNB3LV8C0
kzo.atcamo-nraemm,0lbcji0scamgtenhsr1usorfycotdtieofiit3rhtorlfgtniodnhstforohoeafrssnmtiaesrggrtgtoloogoalrawsialloyai8e9esrurlpmoptoarsdednd,eiprnmgLHItet|vmhniegoom,oomJre,17,215.05,12.65,2021-01-23 00:00:00,B0BMH00VV3
mrtmkco-zo.maeaan,aw1ivhefhe-2rulisiesnfesemaigrtiggohstt'eesl8mpnhnio,Ch|o|SitlegnMnsoeh,MPUA,5,569.1,113.82,2021-01-23 00:00:00,TS9B1PY03P
mk-aeamzonmract.o,olllren1bigumemsnivsunatiodtsydnctngheiniahasttainmhrew'howyeiedkebubtseihodtfmmmirrcmiorglorsofwwhedmtd2leetggnlhesnaotirarletaiseheoznwbrmoeafdndf,tenom|chHieK,aeTnginShnagF,4,70.36,17.59,2021-01-23 00:00:00,8CL01Y3XB9
o.aometanzm-rkmca,2LePooSewrcntshgiosdeticofg2se2LiyPsedeynniCrLeMsegBqeirn-fgpoefBEt(ltnar1luiinrEeeerrcaeLedmteirEnulyorrtri1aoinPoqois)1iyoePenlolLiWlsrltEa,MukpyuBeyt|eEaeir|laen,E2NUUQUI,7,118.65,16.95,2021-01-23 00:00:00,309HPNBWY8
zoketmm-rcmano.aa,t-tiecnirektmahopcoey)dpnrxre8u1nse4dee4c8enaaf1arkop0soeapsttro(e0lbsiwutieufe2riimtkrbrseutcyserhfetidisghdgetkspkn-osetrycglohente,|BHgdoemiend,KASERNOOOT,26,932.16,35.85,2021-01-23 00:00:00,BH0L9BX1M7
#NAME?,odf-cereacvt2aaoosgiealoaicoytesmbelsh0tlkonsbrri®pvahyrsedfedsfys4’hiersyracthktse-,ulMecsoeainsl,etNoydBarA,7,90.93,12.99,2021-01-23 00:00:00,B0G9W67TS6
doccemoni.mazta-r,nhrumtesgicidhl-eiaxaotabeukp5sknelsurusewearintai,Shkeotieolyss|ashSBeorn||Cng,MPUA,2,100.0,50.0,2021-01-23 00:00:00,W0BJ06SEW9
.komzcaratmmn-eao,rdcetyccpmopa.sspt0pr.azne9auar2,iHeoSuespuhmsdH|lopleo,mnasac,6,38.34,6.39,2021-01-23 00:00:00,BBVL0RPSD7
momr.econa-tcizad,hBttragerPaeityLc1ciC,ecKeot|hnmHi,taBir,21,633.57,30.17,2021-01-23 00:00:00,BQ4XXG80FX
amnzkc.oem-taarmo,ntoeeatx0oaafeoogrhcactraelcrdbkpowe1disraenvrcwar,yr|eodrcayCGn,tsodilA,58,414.33,7.14,2021-01-23 00:00:00,18B5N7WC08
mtaze.-oomardccin,/ecw6kiknonnindaruisyoneegshnasuhwmpdcribo1osoaco'l4en,WnRhnsn|hueSgeoglioit|moCnn|,Suanyco,5,254.45,50.89,2021-01-23 00:00:00,7CS5RBT2B0
m-tcocziaedanom.r,NALSEEYRCERR1W0PL02IS0IUHM05O1M2AG11TFW-0T0CRCE6IERGEGMSNE0IPPGU53WRE,dGerCrny|aocy,iveF,4,68.12,17.03,2021-01-23 00:00:00,GM2PCZ010B
rmaakoozm-cenmat.,sksnpagienioplapdosgtes'nareailldadtccocrp5eotensesanpwi1racbesedisdrrvsnrotfdasessermlssosno9nkdotrh2lnlpskltaiesitirgneiceienvirpdwtriedesdoenalfee5len0lavufeltsnn,upsSohsumdpooiHelleeH|,R9N,4,123.96,30.99,2021-01-23 00:00:00,NLB8H43Q0H
omcm-raztma.eanko,0p2p.9ahorslcal)enp2krrvt(5gul1gnccanc311hctgy39gos.-lt788ea+4eas.sgalx0iu9n3lfv230nuogscbrtdiss6l0g/8po0h5+aeleg/xlsa4ofy0q0a0i1bruex0r6deflnsoms1yeg3tgo2a04g,cPCcorn|shAsslseelieeo,enteoVe,6,74.32,12.39,2021-01-23 00:00:00,M10XB3XRN7
enkmmcaat-mroa.oz,tdeswsdcyeeetnmmclrepss-alnktaepahyallhicieahpoodsdtohl2rrsnorssatslw3oafelloyaneotmirpr2mbe1oursilmeo1ie0m(gf0wtae)uaroa,kaaCe|yeptuoleMeru|Bcna,MrniblyklaNeewoeY,26,260.86,10.03,2021-01-23 00:00:00,08W32BTL52
artoeanzam.kmocm-,uuknlostOniaczaem2ItHetntinWia,gGoik|Corycenor,is.knWRt.Ja,13,109.9,8.45,2021-01-23 00:00:00,RXU0HQO30B
ozmc-oeamanrm.akt,auaPssrOHetump1nentFamnoc2,,,6,16.14,2.69,2021-01-23 00:00:00,MW0B1EVZE1
atoem.znaork-cmam,oS2iissiePUlraosoreoBnfKGssooeaktadeeellPeoioMwuPesalgeMaoCek5lEpntyawtrEfeamaxo2msSphaaiudhctCtytt,ep|ykaMuBuaet,blritrsAesa,16,361.91,22.62,2021-01-23 00:00:00,M10XB3XRN7
kar.momoaceztm-an,esuu4unh.opsle1necsh57aoeneligdlexo1saecm1ne,|MeauBrnrtc|aeegsnayF,7411,6,101.94,16.99,2021-01-23 00:00:00,76SR70BVM8
armack.to-oezanmm,lm-fyekfexhmnctehbaetunaegwaulseitagb-bubemftallarnsotooivietilipebf,|CmsiuMhtesCgtlo|nnoe,iylB-Blbo,15,84.73,5.65,2021-01-23 00:00:00,FB7120WM58
amakoormeanzt-c.m,o6.6ef0t6em50lsmk0cna1one30a6&vea0-napr-ser0rif6tlssom-s40ocnl00haump2h00el6aena1ar0uofa5ra66.e50e0eo6wnv00n0ackpl4mrl5oeme01-yla.rc3absca5atpn-ape005cohpas5nsy,cC|etarsclieEeo|nLsmnaser,LUTRBE,13,90.87,6.99,2021-01-23 00:00:00,1V2GZY088B
#NAME?,aprpo)passnkrcef0eyabaaerrifehomncrfmlpsaciolteehaaoeosepbrbnuierheeeforbron0lgwnperahalodrnpsrc10tign(allagaekalueoafxlckoegrtho4frwgrgrt0patchoakivndrdtkcrloxia,aPnhegshCseoCrr|lel,ETSEONNNE,6,119.94,19.99,2021-01-23 00:00:00,KYV0BXU0K2
.maamooktrmzanec-,elilby-)rtasss’mxarmgex(h8gorrferpenelturiwsgaeoeowlbyko-dinigrctrdnste,ryr|gersv|iaeBeseMexoGc,lsrye'W,3,28.56,9.52,2021-01-23 00:00:00,BWJT4702CN
apsao1inmoPb.o-irmzustncc,rlef.dlo0arhtefeiz5s3wMiPLnc9rBusanTeFProoruMPaadanFoouoreiSoauNaltL1t,ao|uikpteBetdn|uauyFanoM,'rOLaerilasP,7,71.89,10.27,2021-01-23 00:00:00,B18CSDF053
aoo-mm.ntmkreacza,oneltaa4hsgagsndr2atndo0/0eaccedof1dpetabiruroneolbltorlaretlm/prahlbmbaalyfeawdaeyarelpsbciextacmvsltbpcpnlopgtokr/olsenfsairtrabes0rnpnrfoaalllthreonle/riaf0fysobianhf,yBba,rreiscPih-Fe,434,11487.08,26.47,2021-01-23 00:00:00,EIJB1WH4F0
mm-ptoiinPoaobscac.ru3zns,ialoiptrpfiutlesafopuaudoceuoobndehroasdllopnrronucrtarreetinctxroeecae.snstclurtopiesrosargl.niiefsoepahesarddrivhnpopnssgloseray,tehpnestHeS|lumlap,hHmiesorentaVl,13,258.31,19.87,2021-01-23 00:00:00,4DCB267N03
sc3Parpz.imitanscbmnoou-o,etbatpneh-hrfddsguiocihos%mew5gmtbwihtmnewehtlrintwarslgatilneati-gtepimwrutokllshleeeiieertxfh23podshioioein5ryohrneieesigtt,eatuyB,nrePau,3,149.97,49.99,2021-01-23 00:00:00,5YRNV8KB05
oorza-macneatmmk.,pe421hocfxporrsilacia6aducvloavptewri16erfrxiwohsnurgasi-sthdeaucpefobmpmdadbfeecioolbiuhaoololncpr0oouesuclzfefckcla40rtiwrt&cemhyposeskcltsmrcimonhorbdwhms,sunacoelisMel,IORFANLU,32,383.68,11.99,2021-01-23 00:00:00,B2601B0P87
mcea-z.nroakmmoat,aelbaeccwnoh'ssmdwehhrcbepbakrginfsshusdipsuanybocogtrlhrosrgrcboettktaploageaistgr,ga|hiulneoLgCtgg,OYYUJCML,23,342.47,14.89,2021-01-23 00:00:00,8WK0BBKVNZ
nzomatomm-akera.c,ledicooii4whecnwnh1patalroq8awruortsx0rvneth-orrois2rplplpietcceeusrvllc81ed,eHBdide|ogmn,iymoFla,24,311.52,12.98,2021-01-23 00:00:00,DB085B8PS2
mo-amzonatcraekm.,uornilnab2ebplystcaeooto0t.oc6otam,|tkaBeaMpuuye,lOry,10,93.0,9.3,2021-01-23 00:00:00,Y047WBIT60
atmozao.ae-rknmmc,ipentngeasl-'kchaohuot'tatleetyteaantolupneeahdss3-rsdraioczeraaruaitthshdp5smlnwpdet.o,oSlgteiesp|sDPpu,Speat'Penh,4,23.96,5.99,2021-01-23 00:00:00,1V2GZY088B
at-akmmrzomna.oce,drpnpfhlidEemanR1Siarram-ivcifDvdacoeWgeMG&udlMRcreUheeRTothanzeugbSeo-anoe-hrsrc-rrirefptolBoCRgoHotsmittEdrrvracalMzsrWSlrUyarKri-eeiSinoarlnteBe5oatrloeczaesaaerBr-of,nna,,5,199.95,39.99,2021-01-23 00:00:00,0N9281TDLB
aaoo-n.cticezrdmm,tgfzshyoje5eifcr–eam6anks1al’eisaoinykb0ftlltlt8hguts%aifcatdbdoieiteretendseonwnraerekhri%r0jesra1ie8.nrsngaiacvosdmtu5ror.oriffwnaiz/kggo20-i9kmelatp,rGecyro,kJacsinkL,26,262.59,10.1,2021-01-23 00:00:00,BT0W7G5NZ6
aczamanrm.koo-tme,ecltelrrme2strvuuwdtymsanolepstnreuozafrsecaeiyiho-t(oetawetmpafiaweuarwoustnkwhoitlrhhscsbdtroausausnllep)fis,|Wohetumln|CigonmsotseC,uDusmrTtea,9,237.13,26.35,2021-01-23 00:00:00,5HD8BW07HW
.dcinaemrozot-mac,nforewasoaBdtr.zPrw0eeb-oto'flr1erlatenWrntpBeT5UOtlainalGwogBgvoheiLLrueiLeri,euakypMeuBt|a,arO'seLiParl,29,381.53,13.16,2021-01-23 00:00:00,0V3QBAGFT0
emm-anaza.otokcmr,utn-enessyhrehlmnytic3rteimtd-ettoeoeiaomeresokkaibaei–rcryweturwaupiiiadbsaosttneduri-sotrefnastmwatecolclnetrti,tuyeBa,eCsrt,193,47354.66,245.36,2021-01-23 00:00:00,22NFHRB70F
oea.atmznokmcm-ar,fsrec0irtn-1ei)eeusepsi25(racyd-ece0rcxhnafenlo1p0v,s|euHpleneatptmhlS,edmikhBcnlrrretacugeaiecaP,15,434.55,28.97,2021-01-23 00:00:00,8XB0GA209W
mmz-tmaacrn.aeoko,enc-is)trvl(a1otliheolrklsnorexnwaculsoteciyeanapeaus8trnecanpdpdemcte,lrCsgmoCilth|un|eoGssti,tiaNorlwesvlhNea,23,675.6,29.37,2021-01-23 00:00:00,V7RGBSMNY0
omame-czorant.kam,pehpfhe.ips1lnpoeiflehi)nortartbr1gcacbaem(fnoeiekueepntnnvroach1eitlcu1intnsecleloiaycaskblilloipsewklgesrtvarrsfsea6ioci-nctyg1tarooci,CseClenPosahs|el,LNAIBOAA,4,35.96,8.99,2021-01-23 00:00:00,0Q7LBOWLE1
kam.n-mrmtcaazeoo,liy5n3iTosC5kasceznaPcdei.oBooteRdoMiotfeeilCPsat,eeFoourdGG&cryrtmoo,itTseoo,24,258.14,10.76,2021-01-23 00:00:00,0374VHL6YB
mcemkatn.orz-aamo,ebo(k.uulpaewusfvtf0utwaotregra6scpbcknnl)siaoesot9mkeocpprgefrpcergsrtbc2eioisk1lenbele-htadoibsprs2hssdf8tcesie,aeoreeeGorf||egyfrvBsCce,rsotssBepe,10,299.9,29.99,2021-01-23 00:00:00,X0SN658NB4
mnzoaacrtme-idc.o,0odntamelz)yirt3egufnlalcfitrrlunnrpiretpeee0c(c2uatvgkap0t,uesCPSslappt|tei,etyniZtK,27,414.72,15.36,2021-01-23 00:00:00,6Y0B1DQ2FD
azaoamotem.crknm-,foepetslrteoincnlifeiiraeutnlueeleef3ihibtlhentrrofllaprosspfaal-mhiaue-oumripiaepltprsrsrraaioiimorirperraddfecssmwcmaf1oki,eHmo,souaptl,15,567.58,37.84,2021-01-23 00:00:00,DR8607BR8F
